Feature,camem_bert_base_embeddings,distilled_bert_base_cased,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,mbert_base_cased,mbert_base_uncased,xlmr_r_large,xlm_roberta_base,Mean Importance
Dim 727,0.008892455858748089,0.005746791131855275,0.03256179775280919,0.0030951652386781024,0.024007490636704255,,0.0030163360560093214,0.019352544910179688,0.011465968586387406,0.009011780104711997,0.01301670336400926
Dim 626,0.019325842696629295,0.022946324387397944,0.0035674157303370708,0.049793451652386654,0.005299625468164883,,0.003792298716452723,0.009375000000000055,0.0025130890052355915,0.0005039267015706806,0.013012997150908322
Dim 143,0.01557249866238634,0.033803967327888,0.0036816479400749117,0.01613066095471253,0.000904494382022464,0.005795880149812838,0.026044340723453952,0.011467065868263532,0.01599476439790578,0.0005693717277486911,0.012996469213426903
Dim 819,,,,,0.00028464419475655417,,,,0.025680628272251337,,0.012982636233503946
Dim 590,0.03128143392188354,0.029784130688448037,0.013908239700374664,0.006101591187270562,0.0001161048689138577,,0.020501750291715345,0.002200598802395198,0.012401832460732974,0.0005431937172774871,0.012982097293223518
Dim 739,0.01520064205457468,0.006044340723453868,0.011367041198501928,0.020090269277845976,0.013398876404494475,,0.008354725787631221,0.0198540419161677,0.018089005235602144,0.004378272251308877,0.012975246094397874
Dim 993,,,,,0.01931086142322112,,,,0.0066230366492146244,,0.012966949036217873
Dim 740,0.02249598715890855,0.009119019836639371,0.007754681647940119,0.02665391676866603,0.004050561797752831,,0.001896149358226364,0.019247754491018006,0.020019633507853435,0.005431937172774843,0.012963293526642173
Dim 215,0.0029909042268592583,0.013850641773628956,0.006668539325842783,0.005855263157894811,0.004106741573033741,0.022556179775281106,0.014877479579930028,0.0298877245508983,0.027578534031413617,0.00125,0.01296220079947826
Dim 221,0.022204387372926796,0.020227537922987194,0.017548689138576934,0.02794063647490834,0.016739700374531978,0.0018632958801497884,0.0057526254375728945,0.012788173652694648,0.0016295811518324567,0.0028795811518324507,0.012957420855801347
Dim 552,0.0254654895666133,0.018488914819136563,0.010732209737827755,0.002847307221542226,0.0013951310861423064,,0.011184364060676757,0.015434131736526984,0.030569371727748686,0.0004515706806282722,0.01295205451520476
Dim 4,0.007348849652220539,0.014305717619603297,0.013563670411985116,0.015335067319461597,0.012970037453183569,0.015402621722846592,0.0350816802800467,0.001249999999999995,0.007388743455497337,0.006839005235602054,0.01294853931504468
Dim 153,0.0050561797752808925,0.0054550758459742926,0.019318352059925256,0.02177784577723398,0.01011423220973789,0.02726779026217243,0.008949824970828421,0.0237350299401198,0.002428010471204181,0.005235602094240811,0.012933794340671795
Dim 293,0.01967629748528634,0.008418903150525035,0.011973782771535628,0.017166462668298882,0.011157303370786594,0.01703183520599264,0.03612018669778299,0.0031586826347305167,0.001145287958115184,0.0034162303664921315,0.012926497230954594
Dim 125,0.0022926698769395234,0.0035472578763126967,0.01184644194756561,0.018375152998776227,0.004919475655430765,0.0014606741573033525,0.019358226371061917,0.050441616766467245,0.01564136125654453,0.001341623036649215,0.012922449994305108
Dim 234,0.030976457998930052,0.008704784130688394,0.01246441947565551,0.001008261933904517,0.0067078651685394085,0.009765917602996287,0.00045507584597432894,0.05285928143712588,0.004862565445026148,0.0013481675392670155,0.012915279657810752
Dim 540,0.0009951845906902039,0.048698949824970826,0.012333333333333392,0.006438188494492107,0.01283146067415741,,0.005705950991831935,0.0023241017964071714,0.022349476439790614,0.004410994764397885,0.012898626767785725
Dim 206,0.0021401819154627973,0.0177537922987165,0.009359550561797799,0.013486842105263309,0.0064007490636704785,0.026121722846442107,0.015822637106184395,0.03403068862275457,0.001289267015706806,0.002545811518324602,0.012895124305432337
Dim 377,0.0010219368646334902,0.007654609101516868,0.015022471910112509,0.013313953488372273,0.004998127340824032,0.03876779026217251,0.0037631271878646212,0.03080089820359295,0.012761780104712024,0.0008049738219895292,0.012890966828579079
Dim 431,0.010259497057249947,0.024731621936989506,0.009786516853932637,0.008760709914320732,0.016565543071161218,0.017494382022472048,0.009813302217036128,0.015374251497006046,0.0025785340314136043,0.013298429319371734,0.01286627879209536
Dim 148,0.0001150347779561263,0.004113185530921793,0.007569288389513173,0.036337209302325896,0.021788389513108727,0.007820224719101196,0.01902567094515758,0.024636976047904213,0.006433246073298398,0.0007591623036649218,0.012859838760295204
Dim 921,,,,,0.02210112359550576,,,,0.0036060209424083572,,0.012853572268957059
Dim 203,0.02493311931514194,0.041540256709451634,0.006842696629213555,0.007783047735618165,0.011840823970037499,0.012155430711610536,0.007327887981330182,0.006530688622754466,0.009410994764397851,2.617801047120421e-05,0.012839112445002701
Dim 335,0.001904761904761889,0.006831971995332509,0.013975655430711722,0.027735618115055316,0.014986891385767894,0.03156928838951325,0.002444574095682606,0.02236152694610782,0.004790575916230339,0.0015248691099476418,0.012812573328911097
Dim 258,0.001278758694489025,0.020373395565927693,0.01935955056179788,0.0027784577723378077,0.006458801498127413,0.0012191011235954932,0.018267211201867025,0.03180389221556899,0.025183246073298436,0.0013874345549738224,0.012810984926198357
Dim 263,0.0034858212948100293,0.000822637106184364,0.03166479400749079,0.004571603427172676,0.0025486891385767428,0.01441011235955068,0.011896149358226377,0.015875748502994076,0.027192408376963382,0.015641361256544507,0.012810932482851362
Dim 21,0.00681915462814347,0.006260210035005799,0.035471910112359735,0.018362913096695473,0.016762172284644297,0.016966292134831626,0.003418903150525074,0.011497005988024018,0.008501308900523514,0.003907068062827205,0.012796693839358022
Dim 536,0.01955858747993587,0.024784130688448126,0.009925093632958857,0.008107405140758889,0.0019344569288389274,,0.017712952158693143,0.02840943113772464,0.0038285340314135924,0.0008573298429319378,0.012790880115744887
Dim 114,0.003975387907972139,0.008693115519253152,0.017262172284644366,0.0048607711138311995,0.0034344569288389413,0.023623595505618093,0.009049008168027957,0.023806137724550966,0.02350785340314138,0.009626963350785287,0.012783946190666348
Dim 822,,,,,0.019936329588015136,,,,0.005602094240837672,,0.012769211914426403
Dim 787,,,,,0.01378464419475666,,,,0.011734293193717256,,0.012759468694236959
Dim 262,0.006278758694489065,0.010740956826137661,0.0035505617977528085,0.01354957160342735,0.02989138576779041,0.020767790262172448,0.0021761960326721038,0.04005988023952107,4.581151832460737e-05,0.00029450261780104717,0.012735541536008857
Dim 1010,,,,,0.014301498127340924,,,,0.011164921465968538,,0.01273320979665473
Dim 105,0.008983413590155276,0.019469078179696647,0.015411985018726745,0.006959914320685475,0.0015805243445692694,0.007346441947565626,0.016983663943990722,0.04218937125748514,0.008075916230366438,0.00028795811518324597,0.01272882669484246
Dim 654,0.01760299625468173,0.009212368728121291,0.018260299625468306,0.0017824357405140513,0.020041198501872817,,0.004941656942823779,0.027945359281437186,0.012133507853403122,0.002591623036649205,0.012723493996107942
Dim 45,0.02438737292669889,0.009439906651108464,0.0008127340823969967,0.018338433292533846,0.0005187265917602974,0.021104868913857884,0.01753792298716457,0.007758233532934148,0.026204188481675425,0.0010471204188481679,0.01271495078789787
Dim 164,0.002287319422150864,0.013208868144690786,0.009810861423221021,0.019733782129743194,0.0006872659176029916,0.012217228464419526,0.033617269544924194,0.023169910179640745,0.005837696335078497,0.006505235602094208,0.012707543716356604
Dim 380,0.02178437667201727,0.002246207701283539,0.008288389513108667,0.016566707466340473,0.015095505617977675,0.007179775280898962,0.004766627771295191,0.023372005988023966,0.026446335078534063,0.0012369109947643984,0.012698284208424417
Dim 251,0.007105403959336624,0.019626604434072395,0.018114232209737992,0.007576499388004932,0.006511235955056271,0.03317977528089904,0.008010501750291674,0.01441242514970069,0.010628272251308846,0.0016426701570680592,0.012680762053547654
Dim 523,0.02628410914927785,0.002782963827304535,0.01241947565543079,0.005111689106487241,0.005166666666666751,,0.0014410735122520415,0.023862275449101824,0.02982329842931943,0.0071596858638743,0.012672359739968306
Dim 145,0.006388443017656537,0.014679113185530961,0.007039325842696701,0.010989902080783433,0.015730337078651815,0.010151685393258496,0.018768961493582276,0.018151197604790444,0.02343586387434558,0.0013285340314136134,0.012666336360270985
Dim 366,0.009612092027822445,0.02983080513418904,0.004574906367041259,0.002187882496939993,0.009745318352060004,0.013395131086142412,0.013039673278879815,0.02929640718562883,0.0064659685863874,0.008514397905759113,0.012666258242085032
Dim 516,0.0025842696629213265,0.009906651108518046,0.0022546816479400446,0.01872858017135881,0.010108614232209802,,0.002578763127187853,0.04042664670658693,0.023331151832460748,0.004051047120418829,0.012663378401066933
Dim 502,0.005971107544141292,0.04222870478413078,0.013960674157303512,0.01863984088127317,0.003140449438202215,0.011735955056179814,0.013138856476079371,0.007619760479041912,0.00522905759162301,0.004777486910994748,0.012644189331896982
Dim 17,0.00845906902086686,0.021411901983663984,0.010777153558052484,0.03510250917992681,0.008219101123595559,0.012887640449438275,0.0009276546091015171,0.01422155688622759,0.013750000000000002,0.000582460732984293,0.01263390475438574
Dim 748,0.012097378277153617,0.01849474912485419,0.013617977528089941,0.01638004895960856,0.0006947565543071114,,0.017852975495916024,0.03310628742514988,0.0011780104712041885,0.0002814136125654449,0.012633733049872108
Dim 94,0.003517924023541969,0.020099183197199572,0.02123220973782786,0.011692166462668423,0.007522471910112422,0.008475655430711656,0.012613768961493622,0.023821107784431132,0.014790575916230371,0.0025065445026177936,0.012627160792683481
Dim 378,0.020042803638309344,0.017532088681446963,0.01034456928838958,0.0004987760097919179,0.0015580524344569106,0.013456928838951415,0.016814469078179725,0.008929640718562918,0.02662958115183251,0.010418848167539211,0.01262257580074605
Dim 454,0.05204654895666155,0.01010501750291711,0.003687265917602998,0.012400550795593802,0.011400749063670461,0.016507490636704304,0.007887981330221651,0.011792664670658754,0.000130890052356021,0.00016361256544502624,0.012612277149183167
Dim 546,0.011631888710540468,0.0031038506417736134,0.00012546816479400743,0.01366738066095489,0.008940074906367085,,0.001540256709451573,0.03644835329341333,0.03526178010471204,0.002637434554973811,0.01259516530522009
Dim 408,0.031080791867308864,0.01706534422403737,0.005552434456928927,0.025610465116279266,0.005284644194756638,0.0024850187265917246,0.0011901983663943998,0.03300523952095824,0.0005039267015706808,0.004155759162303648,0.012593382233712975
Dim 458,0.003959336543606162,0.020052508751458607,0.008705992509363367,0.0008797429620562952,0.004284644194756598,0.028998127340824235,0.031178529754959158,0.0051796407185628396,0.010137434554973773,0.012486910994764372,0.01258628683253254
Dim 518,0.03340288924558606,0.02704784130688451,0.009814606741573074,0.016719706242350307,0.003868913857677925,,0.01025670945157523,0.0033083832335329064,0.005471204188481642,0.003259162303664909,0.012572157396814061
Dim 991,,,,,0.01099438202247196,,,,0.014149214659685867,,0.012571798341078914
Dim 701,0.04303905831995724,0.006032672112018629,0.004889513108614293,0.004822521419828742,0.004344569288389554,,0.017975495915986062,0.01881736526946115,0.010916230366492103,0.002303664921465961,0.012571232302468191
Dim 131,0.015090957731407242,0.01396149358226372,0.011584269662921368,0.0009562423500611882,0.004943820224719177,0.00413670411985023,0.05983080513418906,0.012122005988023989,0.0016295811518324567,0.001289267015706807,0.012554514696097524
Dim 41,0.002493311931514152,0.017952158693115554,0.019168539325842844,0.01893206854345189,0.015617977528090014,0.008668539325842765,0.0069836639439906315,0.016197604790419238,0.01647251308900526,0.0029253926701570568,0.01254117698414294
Dim 918,,,,,0.012923220973782845,,,,0.012094240837696335,,0.01250873090573959
Dim 344,0.010834670947030554,0.006738623103850603,0.007250936329588096,0.014603733170134827,0.016275280898876563,0.02175468164794023,0.028430571761960358,0.01651571856287431,0.002113874345549731,0.00039921465968586377,0.012491730542749114
Dim 396,0.014400749063670493,0.014626604434072378,0.004219101123595537,0.05224602203182355,0.004887640449438278,0.014779026217228586,0.0013827304550758455,0.012200598802395296,0.003939790575916213,0.00223167539267015,0.012491393854588632
Dim 852,,,,,0.0009831460674157217,,,,0.02399214659685868,,0.012487646332137201
Dim 35,0.016738897806313602,0.0012777129521586918,0.002174157303370758,0.006988984088127344,0.007992509363295961,0.020647940074906536,0.010023337222870432,0.05140718562874261,0.004090314136125635,0.0034882198952879435,0.012482925847119951
Dim 696,0.008667736757624486,0.0058984830805133785,0.020554307116105078,0.011314259485924238,0.00857490636704123,,0.007374562427071134,0.017054640718562927,0.02562172774869115,0.007238219895287914,0.012477649288535725
Dim 775,,,,,0.007121722846442025,,,,0.017814136125654488,,0.012467929486048256
Dim 630,0.007990904226859361,0.00564760793465574,0.00799250936329594,0.05448745410036701,0.0066647940074907154,,0.008938156359393181,0.01943862275449106,0.0008704188481675394,9.162303664921468e-05,0.012458010070152195
Dim 271,0.017768860353130047,0.04117269544924154,0.005887640449438298,0.006984394124847058,0.020250936329588184,0.011426966292134886,0.007981330221703574,0.007110778443113764,0.00398560209424082,0.0019895287958115147,0.01245587325532497
Dim 343,0.005077581594435536,0.0008751458576429408,0.004764044943820279,0.020711444308445796,0.015007490636704248,0.011852059925093686,0.021347724620770146,0.010475299401197688,0.03187827225130892,0.002369109947643971,0.01243581734870632
Dim 200,0.002431781701444604,0.006242707117852933,0.02451123595505631,0.008203794369645091,0.007599250936329665,0.013571161048689245,0.020548424737456286,0.015228293413173707,0.022094240837696375,0.003926701570680614,0.012435759168802483
Dim 809,,,,,0.02160674157303382,,,,0.003259162303664908,,0.012432951938349365
